Date,StudentName,FirstName,LastName,SiblingName,ChargeCategory,OriginalCharge,DiscountType,DiscountAmount,Adjustment,BillingAmount,Status,Gender,Age,City,State,Program,Room,Schedule,StartTime,EndTime
8/1/2022,Rahima Azimov,Rahima,Azimov,,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2022,Rania Ahmed Khalil,Rania,Ahmed Khalil,,Tuition,"$1,000.00",Sibling ,"-$1,000.00",$0.00,$0.00,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2022,Reegan Mancha,Reegan,Mancha,,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,11,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2022,Reign Esparza,Reign,Esparza,Abigail,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,male,2,Richardson,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
8/1/2022,Rimas Almoustafa,Rimas,Almoustafa,,Tuition,"$1,000.00",Employee discount,-$500.00,-$500.00,$0.00,Active,female,11,,,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
8/1/2022,Rozan Alzobi,Rozan,Alzobi,Ghufran,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2022,Samhitha R. Peddolla,Samhitha,R. Peddolla,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Active,female,3,Sachse,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
8/1/2022,Samuel Kim,Samuel,Kim,,Tuition,"$1,155.00",Old Price Discount,-$55.00,-$55.00,"$1,045.00",Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2022,Sarah Shurafa,Sarah,Shurafa,Ayah,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,female,5,Rowlett,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2022,Sedona Redmond,Sedona,Redmond,,Tuition,"$1,000.00",Sibling ,-$185.49,$0.00,$814.51,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2022,Shazil Wadiwala,Shazil,Wadiwala,Shifa,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,male,7,Sachse,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
8/1/2022,Sinan Kosak,Sinan,Kosak,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2022,Sophia James,Sophia,James,,Tuition,"$1,100.00",Healthcare Worker,-$55.00,$0.00,"$1,045.00",Active,female,3,Rowlett,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
8/1/2022,Stefan Escobar,Stefan,Escobar,Dominik,Tuition,$997.50,Old Price Discount,-$95.00,$0.00,$902.50,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
8/1/2022,Stella Wallace,Stella,Wallace,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,2,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2022,Suri Jia,Suri,Jia,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Active,female,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2022,Taleen AlSabawe,Taleen,AlSabawe,Jenna,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Active,female,7,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2022,Tristan Lindsey,Tristan,Lindsey,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2022,Uhunoman Orhue,Uhunoman,Orhue,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
8/1/2022,Victoria Akuba,Victoria,Akuba,,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2022,Vladislav Vidarte,Vladislav,Vidarte,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
8/1/2022,Waleed Alsahli,Waleed,Alsahli,,Tuition,"$1,000.00",Friends & Family,"-$1,000.00",$0.00,$0.00,Inactive,male,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
8/1/2022,Yusuf Siddiqui,Yusuf,Siddiqui,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,male,3,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
8/1/2022,Zaid Ghatashe,Zaid,Ghatashe,,Tuition,"$1,050.00",Friends & Family,-$262.50,$0.00,$787.50,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2022,Zain Amerih,Zain,Amerih,,Tuition,"$1,050.00",Friends & Family,"-$1,050.00",$0.00,$0.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2022,Zain Jafri,Zain,Jafri,,Tuition,"$1,000.00",Sibling ,-$50.00,-$950.00,$0.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2022,Zain Jafri,Zain,Jafri,,Tuition,"$1,000.00",Sibling ,-$50.00,$0.00,$950.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
8/1/2022,Zain Zebi,Zain,Zebi,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,male,4,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
8/1/2022,Zane Kyle Jones,Zane,Kyle Jones,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,male,2,Rockwall,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
8/1/2022,Zara Rios,Zara,Rios,,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
8/1/2022,Zayn Currimbhoy,Zayn,Currimbhoy,,Tuition,"$1,100.00",Employee discount,"-$1,100.00",$0.00,$0.00,Inactive,male,4,,,Primary,,3SD,8:30 AM,2:45 PM
8/1/2022,Zayyan Jangda,Zayyan,Jangda,Aaliyan,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
9/1/2022,Aaliyan Jangda,Aaliyan,Jangda,Zayyan,Tuition,"$1,100.00",Sibling ,-$55.00,$0.00,"$1,045.00",Active,male,4,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
9/1/2022,Abdul hadi Bhangda,Abdul,hadi Bhangda,,Tuition,$950.00,Old Price Discount,$47.50,$0.00,$902.50,Inactive,male,4,Plano,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Abigail Esparza,Abigail,Esparza,Ragnar,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Richardson,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
9/1/2022,Adira Oberhansley,Adira,Oberhansley,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Adriana Tran,Adriana,Tran,Arlo,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Ahmad Azimov,Ahmad,Azimov,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Alaina Barnwell,Alaina,Barnwell,,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,female,2,Garland,Texas,Infant,Debussy,FD,7:00 AM,6:00 PM
9/1/2022,Aleen Laaziz,Aleen,Laaziz,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Aleen Laaziz,Aleen,Laaziz,,Tuition,$841.00,,$0.00,$0.00,$841.00,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Alexandra Hewes,Alexandra,Hewes,,Tuition,"$1,018.50",Prepayment Discount,-$96.90,$0.00,$921.60,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Ali Khater,Ali,Khater,,Tuition,"$1,024.39",Sibling ,-$51.22,-$973.17,$0.00,Active,male,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
9/1/2022,Alia Aslam,Alia,Aslam,,Tuition,"$1,100.00",Healthcare Worker,-$55.00,$0.00,"$1,045.00",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Ameera Jibrin,Ameera,Jibrin,,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
9/1/2022,Amy Tuyet-Nhi Au,Amy,Tuyet-Nhi Au,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Anahi Itzel Flores,Anahi,Itzel Flores,,Tuition,"$1,155.00",Old Price Discount,-$55.00,$0.00,"$1,100.00",Active,female,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
9/1/2022,Ansara Currimbhoy,Ansara,Currimbhoy,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Arham Khan,Arham,Khan,,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,male,5,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Arsal Quraishi,Arsal,Quraishi,,Tuition,"$1,018.50",Military Discount,-$50.92,-$46.08,$921.50,Inactive,male,6,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Asher Adibi,Asher,Adibi,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Ashton Black,Ashton,Black,,Tuition,"$1,050.00",Sibling ,-$100.00,$0.00,$950.00,Inactive,male,8,,,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
9/1/2022,Aubrey Palmer,Aubrey,Palmer,,Tuition,$900.00,Sibling ,-$87.75,$0.00,$812.25,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Aubrey Palmer,Aubrey,Palmer,,Tuition,$63.42,,$0.00,-$63.42,$0.00,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Aubrey Palmer,Aubrey,Palmer,,Tuition,$57.23,,$0.00,$0.00,$57.23,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Aurora Johnson,Aurora,Johnson,Avah,Tuition,$525.00,CCA Discount,-$85.00,$0.00,$440.00,Inactive,female,,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Ava Toufexis,Ava,Toufexis,June,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Toddler,Mozart,FD,7:00 AM,6:00 PM
9/1/2022,Avah Johnson,Avah,Johnson,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Active,female,10,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
9/1/2022,Aya Bahsoun,Aya,Bahsoun,,Tuition,$604.54,,$0.00,$0.00,$604.54,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Ayah Shurafa,Ayah,Shurafa,Sarah,Tuition,"$1,100.00",Friends & Family,-$55.00,$0.00,"$1,045.00",Active,female,4,Rowlett,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Aydin Hawlery,Aydin,Hawlery,Elind,Tuition,"$1,155.00",CCA Discount,-$107.80,$0.00,"$1,047.20",Active,male,3,Wylie,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
9/1/2022,Aydin Jetpuri,Aydin,Jetpuri,Ariana,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,male,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
9/1/2022,Benjamin Xhaferaj,Benjamin,Xhaferaj,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Bonnie Sampson,Bonnie,Sampson,Maxwell,Tuition,"$1,018.50",Sibling ,-$186.76,$0.00,$831.74,Active,female,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
9/1/2022,Bouchra Tayebi,Bouchra,Tayebi,Kaouthar,Tuition,"$1,000.00",Friends & Family,-$300.00,$0.00,$700.00,Active,female,11,Richardson,Texas,Upper Elementary,Einstein,5SD,8:30 AM,2:45 PM
9/1/2022,Brees Umoren,Brees,Umoren,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Brooks Davis,Brooks,Davis,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,male,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Cecelia Johnson,Cecelia,Johnson,Avah,Tuition,$700.00,CCA Discount,-$207.20,$0.00,$492.80,Inactive,female,,,,Infant,,FD,7:00 AM,6:00 PM
9/1/2022,Celine Khater,Celine,Khater,Ali,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Cleo Tarazona,Cleo,Tarazona,,Tuition,"$1,050.00",CCA Discount,-$130.00,$0.00,$920.00,Active,female,4,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
9/1/2022,Copelyn McAnally,Copelyn,McAnally,,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,female,2,Garland,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
9/1/2022,Dahniyaal Haq,Dahniyaal,Haq,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Dakota Williams,Dakota,Williams,Luna,Tuition,"$1,000.00",Sibling ,-$142.62,$0.00,$857.38,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Dalya Awad,Dalya,Awad,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,female,2,,,Toddler,,5SD,8:30 AM,2:45 PM
9/1/2022,Dalya Awad,Dalya,Awad,,Tuition,$787.50,,$0.00,-$70.50,$717.00,Inactive,female,2,,,Toddler,,5SD,8:30 AM,2:45 PM
9/1/2022,Daniel Galindo,Daniel,Galindo,,Tuition,"$1,100.00",Healthcare Worker,-$102.50,$0.00,$997.50,Inactive,male,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Danielle Williams,Danielle,Williams,Luna,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Darshan Alagar,Darshan,Alagar,,Tuition,"$1,000.00",Corporate Discount,-$50.00,$0.00,$950.00,Active,male,4,Garland,Texas,Primary,Chevalier,5HD,8:30 AM,12:00 PM
9/1/2022,Demi McClure,Demi,McClure,Dessa,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,female,5,Garland,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
9/1/2022,Denver Hoeffner,Denver,Hoeffner,,Tuition,"$1,000.00",Sibling ,-$50.00,$0.00,$950.00,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Dessa McClure,Dessa,McClure,Demi,Tuition,"$1,100.00",Corporate Discount,-$102.50,$0.00,$997.50,Active,female,3,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
9/1/2022,Dominik Escobar,Dominik,Escobar,Stefan,Tuition,$950.00,Sibling ,-$135.47,$0.00,$814.53,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
9/1/2022,Easton Taylor,Easton,Taylor,Helios,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,male,10,Garland,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
9/1/2022,Elias Dimoulakis,Elias,Dimoulakis,,Tuition,"$1,050.00",Old Price Discount,-$50.00,$0.00,"$1,000.00",Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Elias Nichols,Elias,Nichols,,Tuition,"$1,100.00",Old Price Discount,-$50.00,"-$1,050.00",$0.00,Active,male,3,Garland,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
9/1/2022,Elind Hawlery,Elind,Hawlery,Aydin,Tuition,"$1,050.00",CCA Discount,-$70.34,$0.00,$979.66,Active,male,5,Wylie,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Elizabeth Rhodes,Elizabeth,Rhodes,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Inactive,female,4,Richardson,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Ella Tamo,Ella,Tamo,Liam,Tuition,"$1,000.00",Sibling ,-$97.50,$0.00,$902.50,Active,female,5,Richardson,Texas,Primary,Cassatt,FD,7:00 AM,6:00 PM
9/1/2022,Elliana Medina Fuentes,Elliana,Medina Fuentes,,Tuition,"$1,100.00",Teacher Discount,-$102.50,$0.00,$997.50,Active,female,3,Richardson,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
9/1/2022,Emma Diaz,Emma,Diaz,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Rowlett,Texas,Primary,Van Gogh,5SD,8:30 AM,2:45 PM
9/1/2022,Emma Gloria Diaz,Emma,Gloria Diaz,,Tuition,"$1,000.00",Old Price Discount,-$50.00,-$706.00,$244.00,Inactive,female,2,,,Toddler,,3SD,8:30 AM,2:45 PM
9/1/2022,Emma Rey Zinck,Emma,Rey Zinck,,Tuition,"$1,000.00",Sibling ,-$185.49,$0.00,$814.51,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Emma Tamo,Emma,Tamo,Liam,Tuition,"$1,155.00",Teacher Discount,-$110.00,$0.00,"$1,045.00",Active,female,2,Richardson,Texas,Toddler,Beethoven,FD,7:00 AM,6:00 PM
9/1/2022,Ethan Mai,Ethan,Mai,,Tuition,"$1,050.00",Healthcare Worker,-$52.50,$0.00,$997.50,Active,male,4,Garland,Texas,Primary,Chevalier,FD,7:00 AM,6:00 PM
9/1/2022,Eylan Hoeffner,Eylan,Hoeffner,,Tuition,"$1,100.00",,$0.00,$0.00,"$1,100.00",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Ezra Mackens,Ezra,Mackens,,Tuition,"$1,018.50",Healthcare Worker,-$142.98,$0.00,$875.52,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Ezra Mackens,Ezra,Mackens,,Tuition,"$1,018.50",Healthcare Worker,-$142.98,$0.00,$875.52,Inactive,female,4,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Faith Dugda,Faith,Dugda,,Tuition,$970.00,Sibling ,-$138.37,$0.00,$831.63,Inactive,female,5,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Fares Aldawyma,Fares,Aldawyma,,Tuition,"$1,050.00",Friends & Family,-$262.50,$0.00,$787.50,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Fatih Kosak,Fatih,Kosak,,Tuition,"$1,100.00",Sibling ,-$55.00,$0.00,"$1,045.00",Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Fawaz Almoustafa,Fawaz,Almoustafa,Rimas,Tuition,"$1,000.00",Employee discount,-$500.00,-$500.00,$0.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Felix Devlin,Felix,Devlin,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Geenan Almoustafa,Geenan,Almoustafa,Rimas,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Inactive,female,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Ghufran Alzobi,Ghufran,Alzobi,Nooran,Tuition,"$1,155.00",CCA Discount,-$428.89,$0.00,$726.11,Active,female,8,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
9/1/2022,Gibran Ghaffar,Gibran,Ghaffar,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Gracelynn Idigbe,Gracelynn,Idigbe,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,female,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Haadiya Iqbal,Haadiya,Iqbal,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Inactive,female,6,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Haadiya Iqbal,Haadiya,Iqbal,,Tuition,"$1,050.00",Employee discount,"-$1,050.00",$0.00,$0.00,Inactive,female,6,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Hamza Sheikh,Hamza,Sheikh,,Tuition,"$1,050.00",Sibling ,-$52.50,$0.00,$997.50,Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Harlow Hickey,Harlow,Hickey,,Tuition,$767.06,,$0.00,$0.00,$767.06,Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
9/1/2022,Hasseyt Tegene,Hasseyt,Tegene,,Tuition,"$1,050.00",Friends & Family,-$200.00,$0.00,$850.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Helios Taylor,Helios,Taylor,Easton,Tuition,"$1,155.00",CCA Discount,-$179.80,$0.00,$975.20,Active,male,2,Garland,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
9/1/2022,Henry Stewart,Henry,Stewart,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,male,4,,,Primary,,FD,7:00 AM,6:00 PM
9/1/2022,Hunter Taylor,Hunter,Taylor,Easton,Tuition,"$1,400.00",CCA Discount,-$369.60,$0.00,"$1,030.40",Active,male,1,Garland,Texas,Infant,Vivaldi,FD,7:00 AM,6:00 PM
9/1/2022,Ian Corazao,Ian,Corazao,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Isaac Soto,Isaac,Soto,,Tuition,"$1,050.00",Friends & Family,-$200.00,$0.00,$850.00,Inactive,male,7,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Isha Dissanayake,Isha,Dissanayake,,Tuition,"$1,100.00",Teacher Discount,-$110.00,$0.00,$990.00,Active,female,3,Rowlett,Texas,Toddler,Monet,FD,7:00 AM,6:00 PM
9/1/2022,Isla Kerns,Isla,Kerns,Liam,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Active,female,3,Garland,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
9/1/2022,Issam Malkawi,Issam,Malkawi,,Tuition,"$1,155.00",Employee discount,"-$1,155.00",$0.00,$0.00,Inactive,male,1,,,Infant,,FD,7:00 AM,6:00 PM
9/1/2022,Iva Ogunyemi,Iva,Ogunyemi,,Tuition,"$1,100.00",Corporate Discount,-$102.50,$0.00,$997.50,Active,female,3,Plano,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
9/1/2022,Ivan Shrivastava,Ivan,Shrivastava,,Tuition,$950.00,Old Price Discount,-$100.00,$0.00,$850.00,Inactive,female,4,,,Primary,,5HD,8:30 AM,12:00 PM
9/1/2022,Ivory Black,Ivory,Black,,Tuition,"$1,100.00",Old Price Discount,-$50.00,$0.00,"$1,050.00",Inactive,female,5,Rowlett,Texas,Primary,Chevalier,5SD,8:30 AM,2:45 PM
9/1/2022,Izzideen Alhidmi,Izzideen,Alhidmi,,Tuition,$950.00,Sibling ,-$47.50,$0.00,$902.50,Inactive,male,5,,,Primary,,5SD,8:30 AM,2:45 PM
9/1/2022,Jaden Cereceres,Jaden,Cereceres,,Tuition,"$1,050.00",Healthcare Worker,-$52.50,$0.00,$997.50,Active,male,11,Sachse,Texas,Upper Elementary,Einstein,FD,7:00 AM,6:00 PM
9/1/2022,Janna Alhidmi,Janna,Alhidmi,,Tuition,"$1,000.00",Old Price Discount,-$50.00,$0.00,$950.00,Inactive,female,7,,,Lower Elementary,,5SD,8:30 AM,2:45 PM
9/1/2022,Jassem Sheikh,Jassem,Sheikh,,Tuition,"$1,050.00",,$0.00,$0.00,"$1,050.00",Inactive,male,8,,,Lower Elementary,,FD,7:00 AM,6:00 PM
9/1/2022,Jena Altarda,Jena,Altarda,Layaan,Tuition,"$1,100.00",Friends & Family,-$550.00,$0.00,$550.00,Active,female,3,Wylie,Texas,Primary,Van Gogh,FD,7:00 AM,6:00 PM
9/1/2022,Jenna Alsabawe,Jenna,Alsabawe,Taleen,Tuition,$950.00,Employee discount,-$950.00,$0.00,$0.00,Active,female,8,Garland,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
9/1/2022,Jonah Gheewala,Jonah,Gheewala,,Tuition,"$1,155.00",,$0.00,$0.00,"$1,155.00",Inactive,female,1,,,Infant,,FD,7:00 AM,6:00 PM
9/1/2022,Jonathan Nguyen,Jonathan,Nguyen,Amadeus,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,male,6,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
9/1/2022,Jude Akar,Jude,Akar,Karam,Tuition,"$1,000.00",Employee discount,"-$1,000.00",$0.00,$0.00,Active,male,7,Garland,Texas,Lower Elementary,Newton,FD,7:00 AM,6:00 PM
9/1/2022,Jude Hart,Jude,Hart,,Tuition,"$1,000.00",,$0.00,$0.00,"$1,000.00",Active,female,7,Plano,Texas,Lower Elementary,Newton,5SD,8:30 AM,2:45 PM
9/1/2022,Jude Ibrahim,Jude,Ibrahim,,Tuition,$950.00,,$0.00,$0.00,$950.00,Inactive,male,4,,,Primary,,5SD,8:30 AM,2:45 PM
